Age,Gender,PostalCode,ResidenceYears,ResidenceType,DistanceResidenceCampus,Commute,NativeLanguage,OtherLanguages,BirthCountry,LengthCm,WeightKg,DominantHand,DominantFoot,Diagnose,AlcoholConsumption,CigaretteConsumption,SleepHours,Rested,Happiness,EducationFather,OccupationFather,EducationMother,OccupationMother,FamilyIncome,FamilySize,NumSiblings,SiblingRank,FamilySituation,DivorcedYears,HappinessHome,ParentsStemEducation,ParentsStemOccupation,ParentsHelp,SecondaryEducation,EducationSector,KindergartenAge,SecondaryDiplomaYears,MathHours1,MathHours2,MathHours3,SecondaryMathResults,OtherEducation,OtherDiploma,Elective,ClassSize,ClassSizeComfort,ClassSizeAttention,MathPrep,MathTeacherHelpful,MathTeacherAvailable,Credits,StudyTimeGeneralHours,StudyTimeITHours,NonStudyTimeITHours,ITMainDomain,ITProjects,NumProgrammingLanguages,MathFun,MathConfidence,MathEffort,MathStress,MathMoreStress,MathProblemAction,RankFamily,RankYouthMovement,RankYouthHouse,RankMusic,RankSportsClub,RankHome,RankAssociation,RankFriends,OutdoorChild,OutdoorNow,OutdoorChildCompany,SportHours,SportType,ReadingHours,ReadingLanguages,ReadingEnjoyment,ComputerUseProHours,ComputerUseRecHours,ComputerGameTypes,ComputerGameNeglect,BrainGameHours,MusicalInstrument,MusicEducation,MusicYears,SheetMusic,SpendingMoney,SpendingGames,LootBoxKnow,LootBoxIllegal,LootBoxBought1,LootBoxBought2,TestQ01,TestQ02,TestQ03,TestQ04,TestQ05,TestQ06,TestQ07,TestQ08,TestQ09,TestQ10,TestQ11,TestQ12,TestQ13,TestQ14,TestQ15,TestTimeMins,GradeMath4IT,GradePOD1,GradeOOP1,GradeOOP2,GradeWA1,GradeWA2,GradePRJ1
21,Mannelijk,9240,17,Ik verblijf thuis bij mijn ouders/voogd,25,Trein,Nederlands,Engels,België,178,64,Rechtshandig,Rechtsvoetig,Nee,3,0,7,6,7,Hoger secundair onderwijs,Arbeider,Hoger secundair onderwijs,Zelfstandige,Ik weet het niet,4,1,1,Twee-oudergezin: vader en moeder,,8,Nee,Nee,5,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,2,4,3,3,4,Nee,Nee,Systeem- en netwerkbeheer,12,10,7,3,10,10,47,10,2,4,Cybersecurity,Dat heb ik wel eens gedaan,0,2,3,10,2,7,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",4,6,5,7,3,1,8,2,2-5 keer per week,1 keer per week,Met vrienden,5,Teamsport,0,"Nederlands,Engels",7,2,2,Ik speel geen/nauwelijks computergames,Zelden,0,Nee,,,Nee,20,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,55,10,12,15,12,10,12,16
21,Mannelijk,9160,21,Ik verblijf thuis bij mijn ouders/voogd,30,Trein,Nederlands,Engels,België,182,68,Rechtshandig,Rechtsvoetig,Nee,4,0,6,3,8,Hoger secundair onderwijs,Arbeider,Hoger secundair onderwijs,Bediende,1500€ - 2999€,4,1,2,Twee-oudergezin: vader en moeder,,5,Nee,Nee,1,Algemeen Secundair Onderwijs (ASO),Gemeenschapsonderwijs (GO!),3,3,4,5,7,7,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,10,3,8,3,8,8,60,2,15,1,Software-ontwikkeling,Dat heb ik nog nooit gedaan,1,7,8,3,2,1,Ik probeer het onmiddellijk op te lossen,3,7,8,5,6,1,2,4,< 1 keer per week,< 1 keer per week,Met broers en/of zussen,1,Individuele sport,2,"Nederlands,Engels",8,8,3,Strategie,Vaak,10,Nee,,,Ja,10,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,45,13,14,16,14,14,14,16
22,Mannelijk,9500,22,Ik verblijf thuis bij mijn ouders/voogd,50,Auto,Nederlands,"Engels,Frans",België,180,73,Rechtshandig,Rechtsvoetig,Nee,2,20,8,10,5,Master of equivalent (universiteit),Gepensioneerd,Doctoraat,Zelfstandige,4500€ - 5999€,4,2,2,Twee-oudergezin: vader en moeder,,3,Ja,Nee,1,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,4,4,4,6,10,"Ja, een universitaire opleiding binnen STEM",Nee,Systeem- en netwerkbeheer,1,5,6,3,7,10,45,4,4,6,Computerhardware,Dat heb ik wel eens gedaan,1,3,7,9,6,0,Ik sla het probleem over en bekijk het later nog eens,7,6,4,8,2,1,3,5,2-5 keer per week,< 1 keer per week,Met vrienden,4,Individuele sport,1,"Nederlands,Engels",7,3,6,Survival,Vaak,10,Nee,,,Nee,80,0,Ja,Ja,Ja,"Nee, dit interesseert me niet",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,30,14,15,16,11,12,13,14
19,Mannelijk,9820,19,Ik verblijf thuis bij mijn ouders/voogd,6,Auto,Nederlands,Engels,België,185,80,Rechtshandig,Rechtsvoetig,Dyslexie,3,0,7,7,8,Hoger secundair onderwijs,Ambtenaar,Hoger secundair onderwijs,Bediende,3000€ - 4499€,3,1,2,Co-ouderschap (afwisselend bij elke ouder),10,7,Ja,Ja,8,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,4,4,3,7,Nee,Nee,Programmeren,8,6,3,7,7,8,60,3,6,2,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,7,7,8,9,7,Ik sla het probleem over en bekijk het later nog eens,2,8,4,6,7,1,5,3,2-5 keer per week,1 keer per week,Met vrienden,1,Individuele sport,0,"Nederlands,Engels",6,6,2,Strategie,Zelden,2,Nee,,,Nee,20,5,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,40,12,15,14,18,17,13,12
21,Mannelijk,9070,21,Ik verblijf thuis bij mijn ouders/voogd,10,Trein,Nederlands,Engels,België,184,71,Linkshandig,Rechtsvoetig,Autismespectrumstoornis (ASS),0,0,5,3,8,Bachelor of equivalent (hogeschool),Arbeider,Hoger beroepsonderwijs (HBO5),Onderwijs,1500€ - 2999€,7,3,1,Co-ouderschap (afwisselend bij elke ouder),12,7,Nee,Nee,7,Technisch Secundair Onderwijs (TSO),Stedelijke of gemeenteschool,2.5,4,6,6,8,8,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,25,7,,7,5,5,60,2,10,4,Software-ontwikkeling,Dat heb ik vaak gedaan,6,9,8,2,4,2,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,6,8,5,4,1,7,2,2-5 keer per week,1 keer per week,Met vrienden,2,Teamsport,1,"Nederlands,Engels",8,10,10,Simulatie,Vaak,12,Nee,,,Nee,30,50,Ja,Ja,"Nee, omwille van andere redenen","Nee, omwille van andere redenen",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,26,,18,,14,13,11,14
31,Mannelijk,9080,31,Ik verblijf in de woning die ik zelf huur of bezit,20,Auto,Nederlands,"Engels,Frans",België,182,95,Rechtshandig,Rechtsvoetig,Nee,18,0,6,4,7,Bachelor of equivalent (hogeschool),Bediende,Hoger secundair onderwijs,Arbeider,3000€ - 4499€,5,2,3,Twee-oudergezin: vader en moeder,,8,Ja,Ja,6,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,13,5,5,5,8,"Ja, een universitaire opleiding buiten STEM",Nee,Systeem- en netwerkbeheer,1,5,5,8,5,5,27,15,5,36,Computerhardware,Dat heb ik nog nooit gedaan,1,8,8,6,1,0,Ik sla het probleem over en bekijk het later nog eens,2,7,6,8,4,1,5,3,< 1 keer per week,< 1 keer per week,Met broers en/of zussen,0,Ik beoefen geen sport,10,"Nederlands,Engels",8,7,3,Strategie,Af en toe,2,Nee,,,Nee,0,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,17,14,14,10,12,11,12
20,Mannelijk,9000,10,Ik verblijf thuis bij mijn ouders/voogd,3,Bus,Nederlands,Engels,België,173,58,Rechtshandig,Rechtsvoetig,Autismespectrumstoornis (ASS),0,0,10,5,2,Master of equivalent (universiteit),Bediende,Bachelor of equivalent (hogeschool),Bediende,Ik weet het niet,4,1,2,Co-ouderschap (afwisselend bij elke ouder),15,5,Ja,Ja,1,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,4,1,4,5,4,7,Nee,Nee,Programmeren,36,5,5,7,7,7,60,2,10,1,Software-ontwikkeling,Dat heb ik wel eens gedaan,1,6,7,8,7,7,Ik sla het probleem over en bekijk het later nog eens,2,7,8,6,4,1,5,3,< 1 keer per week,< 1 keer per week,Met broers en/of zussen,0,Individuele sport,0,"Nederlands,Engels",8,4,4,Adventure,Af en toe,0,Nee,,,Ja,200,90,Ja,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,60,13,10,17,16,11,12,10
21,Mannelijk,8630,21,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",2,Fiets,Nederlands,Engels,België,190,100,Rechtshandig,Rechtsvoetig,Nee,5,0,7,3,1,Bachelor of equivalent (hogeschool),Bediende,Bachelor of equivalent (hogeschool),Ambtenaar,3000€ - 4499€,4,1,2,Co-ouderschap (afwisselend bij elke ouder),14,6,Nee,Nee,6,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,3,6,8,8,8,"Ja, een hogeschoolopleiding binnen STEM",Nee,Programmeren,30,6,7,4,8,9,60,0,10,1,Software-ontwikkeling,Dat heb ik wel eens gedaan,1,10,9,8,7,5,Ik probeer het onmiddellijk op te lossen,2,5,6,8,4,1,7,3,< 1 keer per week,"Nee, nooit",Met vrienden,0,Ik beoefen geen sport,0,Nederlands,10,5,6,Survival,Af en toe,4,Nee,,,Nee,60,30,Ja,Ja,Ja,Ja,1,1,1,1,1,0,0,1,0,0,0.5,0,0,0,0,36,13,13,18,17,13,11,13
22,Mannelijk,9420,12,Ik verblijf thuis bij mijn ouders/voogd,4,Bus,"Nederlands,Arabisch",Engels,België,180,105,Rechtshandig,Rechtsvoetig,Nee,0,0,7,5,7,Hoger secundair onderwijs,Werkloos,Hoger secundair onderwijs,Werkloos,Ik weet het niet,5,3,4,Twee-oudergezin: vader en moeder,,10,Nee,,0,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,4,3,2,2,5,"Ja, een hogeschoolopleiding binnen STEM","Ja, een hogeschoolopleiding binnen STEM",Systeem- en netwerkbeheer,8,4,1,3,9,9,52,2,,,Internet of Things,Dat heb ik nog nooit gedaan,0,5,3,8,7,6,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,5,7,8,4,1,6,3,1 keer per week,"Nee, nooit",Met broers en/of zussen,4,Individuele sport,0,Engels,8,1,5,Survival,Vaak,2,Nee,,,Nee,10,20,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,35,12,12,10,10,11,8,12
21,Mannelijk,8790,21,Ik verblijf thuis bij mijn ouders/voogd,35,Auto,Nederlands,Engels,België,173,56,Rechtshandig,Rechtsvoetig,Nee,1,0,6,3,5,Lager secundair onderwijs,Arbeider,Bachelor of equivalent (hogeschool),Bediende,4500€ - 5999€,2,0,1,Twee-oudergezin: vader en moeder,,8,Nee,Nee,10,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,4,6,4,4,8,Nee,Nee,Programmeren,40,5,8,7,7,7,45,0,0,20,Software-ontwikkeling,Dat heb ik wel eens gedaan,,3,7,5,5,5,Ik raadpleeg hulp van de lesgever,3,5,7,8,6,1,4,2,> 5 keer per week,1 keer per week,Met vrienden,0,Ik beoefen geen sport,0,,0,8,8,Survival,Af en toe,1,Nee,,,Nee,60,5,Ja,Ja,Ja,Ja,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,46,,14,,,,,15
20,Mannelijk,9070,13,Ik verblijf thuis bij mijn ouders/voogd,10,Fiets,Nederlands,Engels,België,173,71,Rechtshandig,Rechtsvoetig,Nee,15,80,7,4,6,Master of equivalent (universiteit),Onderwijs,Master of equivalent (universiteit),Anders,Ik weet het niet,4,3,3,Co-ouderschap (afwisselend bij elke ouder),18,7,Nee,Ja,2,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,4,5,5,7,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,25,5,8,3,5,5,60,3,7,2,Software-ontwikkeling,Dat heb ik nog nooit gedaan,1,5,8,2,2,0,Ik sla het probleem over en bekijk het later nog eens,2,7,8,4,5,1,6,3,2-5 keer per week,2-5 keer per week,Met broers en/of zussen,5,Individuele sport,1,Nederlands,8,1,8,Strategie,Af en toe,1,Klavier,Muziekschool (deeltijds kunstonderwijs),10,Ja,50,10,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,12,12,17,16,19,17,15
20,Mannelijk,8000,20,Ik verblijf thuis bij mijn ouders/voogd,45,Trein,Nederlands,Engels,België,176,80,Linkshandig,Rechtsvoetig,Aandachtstekort-hyperactiviteitstoornis (ADD/ADHD),4,0,7,7,7,Bachelor of equivalent (hogeschool),Bediende,Bachelor of equivalent (hogeschool),Bediende,4500€ - 5999€,5,2,2,Co-ouderschap (afwisselend bij elke ouder),8,7,Nee,Nee,7,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,3,6,4,3,5,Nee,Nee,Systeem- en netwerkbeheer,30,8,5,7,5,8,60,10,10,5,Cybersecurity,Dat heb ik wel eens gedaan,2,6,6,7,0,0,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,4,8,5,6,1,7,2,2-5 keer per week,1 keer per week,Met vrienden,1,Individuele sport,0,"Nederlands,Engels",1,3,4,Ik speel geen/nauwelijks computergames,Nooit,2,Klavier,Muziekschool (deeltijds kunstonderwijs),6,Ja,12,0,Ja,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,21,10,13,12,11,15,12,10
20,Mannelijk,9320,20,Ik verblijf thuis bij mijn ouders/voogd,5,Fiets,Nederlands,Engels,België,175,63,Rechtshandig,Rechtsvoetig,Nee,0,0,8,8,6,Bachelor of equivalent (hogeschool),Anders,Bachelor of equivalent (hogeschool),Arbeider,Ik weet het niet,5,2,1,Twee-oudergezin: vader en moeder,,10,Nee,Nee,7,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,2,4,6,6,8,Nee,Nee,Programmeren,30,8,1,7,7,7,63,5,10,1,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,7,8,9,2,1,Ik probeer het onmiddellijk op te lossen,2,5,6,7,4,1,8,3,> 5 keer per week,< 1 keer per week,Met familie,2,Individuele sport,3,"Nederlands,Engels",8,6,6,Multiplayer online battle arena,Af en toe,0,Nee,,,Nee,10,50,Ja,Ja,Ja,"Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,40,17,,,15,18,,
22,Mannelijk,9940,5,Ik verblijf thuis bij mijn ouders/voogd,24,Auto,Nederlands,Engels,België,191,75,Rechtshandig,Geen voorkeur,Andere,0,0,9,8,5,Lager secundair onderwijs,Werkloos,Hoger secundair onderwijs,Werkloos,1500€ - 2999€,4,7,6,Twee-oudergezin: vader en moeder,,6,Nee,Nee,6,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,4,4,4,4,6,"Ja, een hogeschoolopleiding buiten STEM",Nee,Programmeren,23,3,6,8,7,10,50,5,13,5,Software-ontwikkeling,Dat heb ik regelmatig gedaan,0,6,3,9,7,5,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,7,8,6,5,1,4,3,2-5 keer per week,"Nee, nooit",Met broers en/of zussen,0,Ik beoefen geen sport,0,Nederlands,0,3,4,Survival,Nooit,3,Nee,,,Nee,50,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,0,0,0.5,0,0,0,0,25,10,13,11,7,14,13,12
21,Vrouwelijk,9500,10,Ik verblijf thuis bij mijn ouders/voogd,36,Trein,Filippijns,"Nederlands,Engels",Anders,153,43,Rechtshandig,Rechtsvoetig,Nee,0,0,7,4,4,Hoger secundair onderwijs,Gepensioneerd,Hoger secundair onderwijs,Arbeider,< 1500€,2,0,1,Twee-oudergezin: vader en moeder,,9,Nee,Nee,0,Algemeen Secundair Onderwijs (ASO),Privé-school,4,2,6,4.5,3,4,Nee,Nee,Systeem- en netwerkbeheer,30,0,10,0,10,10,60,2,7,5,Netwerkbeheer,Dat heb ik nog nooit gedaan,0,0,0,10,10,8,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",1,5,7,6,8,2,4,3,> 5 keer per week,"Nee, nooit",Met vrienden,0,Ik beoefen geen sport,4,"Nederlands,Engels",10,7,2,Simulatie,Af en toe,0,Nee,,,Nee,10,10,Ja,Nee,"Nee, ik wilde wel maar kon dit niet of wist niet hoe","Nee, ik wilde wel maar kon dit niet of wist niet hoe",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,53,11,11,17,12,16,10,15
22,Mannelijk,9190,22,Ik verblijf thuis bij mijn ouders/voogd,40,Trein,Nederlands,,België,175,84,Rechtshandig,Rechtsvoetig,Nee,10,0,8,5,8,Bachelor of equivalent (hogeschool),Bediende,Lager onderwijs,Arbeider,Ik weet het niet,4,1,1,Twee-oudergezin: vader en moeder,,7,Ja,Ja,8,Technisch Secundair Onderwijs (TSO),Stedelijke of gemeenteschool,3,5,4,4,6,5,Nee,Nee,Systeem- en netwerkbeheer,20,8,1,6,5,6,45,4,4,2,Systeembeheer,Dat heb ik wel eens gedaan,2,5,6,8,5,7,Ik sla het probleem over en bekijk het later nog eens,2,4,6,7,5,1,8,3,> 5 keer per week,2-5 keer per week,Met broers en/of zussen,2,Individuele sport,0,Nederlands,5,6,2,Strategie,Af en toe,0,Nee,,,Nee,40,5,Ja,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,1,1,1,0,0.5,0,1,0,0,43,12,10,11,10,15,10,10
19,Mannelijk,8720,19,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",1,Fiets,Nederlands,,België,182,70,Rechtshandig,Rechtsvoetig,Nee,15,0,9,4,6,Geen diploma,Zelfstandige,Hoger beroepsonderwijs (HBO5),Bediende,Ik weet het niet,4,2,2,Twee-oudergezin: vader en moeder,,9,Nee,Nee,8,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,5,5,4,7,Nee,Nee,Programmeren,20,4,8,4,2,9,60,5,10,0,Software-ontwikkeling,Dat heb ik wel eens gedaan,1,8,5,6,6,6,Ik sla het probleem over en bekijk het later nog eens,8,1,7,4,5,3,6,2,2-5 keer per week,1 keer per week,Met vrienden,1,Individuele sport,0,Nederlands,5,1,4,Sport,Zelden,1,Snaarinstrument,Muziekschool (deeltijds kunstonderwijs),8,Ja,30,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,30,12,17,14,11,16,12,11
26,Mannelijk,9000,1,Ik verblijf in de woning die ik zelf huur of bezit,2,Fiets,Nederlands,Engels,België,178,110,Tweehandig (ambidexter),Linksvoetig,Nee,10,8,7,7,6,Hoger secundair onderwijs,Bediende,Hoger secundair onderwijs,Zelfstandige,Ik weet het niet,7,4,4,Alleenstaande of gescheiden moeder,16,8,Nee,Nee,1,Technisch Secundair Onderwijs (TSO),Ik weet het niet,2.5,10,4,4,5,4,"Ja, een universitaire opleiding buiten STEM","Ja, een universitaire opleiding buiten STEM",Programmeren,1,8,5,6,5,5,49,2,10,40,Software-ontwikkeling,Dat heb ik regelmatig gedaan,5,7,7,9,3,5,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",6,2,8,7,3,1,5,4,2-5 keer per week,2-5 keer per week,Met broers en/of zussen,2,Individuele sport,1,"Nederlands,Engels,Andere",4,10,1,Adventure,Zelden,0,Blaasinstrument,Muziekschool (deeltijds kunstonderwijs),10,Ja,75,2,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,13,13,17,10,14,17,17
22,Mannelijk,9090,4,Ik verblijf thuis bij mijn ouders/voogd,10,Trein,Turks,"Nederlands,Anders",Anders,172,63,Rechtshandig,Rechtsvoetig,Nee,0,0,8,10,8,Hoger secundair onderwijs,Arbeider,Hoger secundair onderwijs,Arbeider,1500€ - 2999€,4,1,2,Twee-oudergezin: vader en moeder,,4,Nee,Nee,5,Technisch Secundair Onderwijs (TSO),Stedelijke of gemeenteschool,3,3,4,4,4,7,Nee,Nee,Programmeren,20,6,7,7,7,7,64,5,10,5,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,7,6,8,1,0,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,6,4,7,5,1,8,2,> 5 keer per week,2-5 keer per week,Met vrienden,2,Teamsport,0,Nederlands,5,9,1,Actie,Nooit,0,Nee,,,Nee,0,0,Ja,Ja,Ja,"Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,10,11,15,14,16,10,14
22,Mannelijk,8211,1,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",1,Fiets,Nederlands,"Nederlands,Engels",België,172,72,Rechtshandig,Rechtsvoetig,Nee,1,0,8,8,7,Master of equivalent (universiteit),Zelfstandige,Master of equivalent (universiteit),Zelfstandige,> 6000€,4,1,1,Twee-oudergezin: vader en moeder,,9,Nee,Nee,7,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,5,4,5,3,6,"Ja, een universitaire opleiding buiten STEM",Nee,Programmeren,20,5,7,8,9,9,60,5,25,2,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,3,6,8,7,8,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,7,6,8,4,1,5,2,2-5 keer per week,1 keer per week,Met vrienden,4,Individuele sport,0,"Nederlands,Engels",7,5,3,Shooter,Zelden,0,Nee,,,Nee,30,5,Ja,Ja,Ja,"Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,50,13,12,15,15,15,15,15
21,Mannelijk,9860,19,Ik verblijf thuis bij mijn ouders/voogd,20,Trein,Nederlands,Engels,België,190,70,Rechtshandig,Rechtsvoetig,Nee,0,0,7,8,7,Master of equivalent (universiteit),Bediende,Master of equivalent (universiteit),Ambtenaar,3000€ - 4499€,4,1,1,Twee-oudergezin: vader en moeder,,10,Ja,Ja,6,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,3,4,4,3,4,Nee,Nee,Systeem- en netwerkbeheer,25,7,6,5,6,8,55,10,10,10,Internet of Things,Dat heb ik wel eens gedaan,1,5,5,8,3,3,Ik laat het probleem liggen voor wat het is,2,4,6,8,5,1,7,3,> 5 keer per week,2-5 keer per week,Met vrienden,4,Individuele sport,0,"Nederlands,Engels",3,8,3,Shooter,Af en toe,2,Nee,,,Nee,15,50,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,0,0,0,0,0.5,0,1,0,0,54,11,11,15,10,12,10,16
21,Mannelijk,9500,21,Ik verblijf thuis bij mijn ouders/voogd,32,Trein,Nederlands,Engels,België,178,76,Rechtshandig,Rechtsvoetig,Nee,0,0,6,3,4,Hoger secundair onderwijs,Arbeider,Bachelor of equivalent (hogeschool),Bediende,3000€ - 4499€,3,0,1,Twee-oudergezin: vader en moeder,,8,Ja,Ja,7,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,3,4,5,6,6,Nee,Nee,Programmeren,20,5,5,3,6,8,60,0,10,7,Systeembeheer,Dat heb ik wel eens gedaan,2,5,4,7,5,5,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,6,5,8,3,1,7,4,2-5 keer per week,< 1 keer per week,Met familie,5,Teamsport,0,"Nederlands,Engels",5,5,8,Shooter,Af en toe,1,Nee,,,Nee,20,15,Ja,Ja,Ja,Ja,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,57,15,11,18,14,17,11,8
20,Mannelijk,8340,20,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",2,Fiets,Nederlands,Engels,België,194,80,Tweehandig (ambidexter),Linksvoetig,Nee,3,0,8,7,8,Bachelor of equivalent (hogeschool),Onderwijs,Bachelor of equivalent (hogeschool),Onderwijs,Ik weet het niet,5,3,2,Twee-oudergezin: vader en moeder,,10,Nee,Nee,7,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,2,3,5,6,7,Nee,Nee,Programmeren,30,4,8,7,8,7,60,15,10,5,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,7,9,3,2,1,Ik sla het probleem over en bekijk het later nog eens,3,8,5,4,7,1,6,2,> 5 keer per week,2-5 keer per week,Met broers en/of zussen,3,Individuele sport,0,"Nederlands,Engels",5,5,3,Actie,Af en toe,1,Snaarinstrument,Muziekschool (deeltijds kunstonderwijs),8,Ja,20,1,Ja,Ja,Ja,"Nee, ik wilde wel maar kon dit niet of wist niet hoe",,,,,,,,,,,,,,,,,11,11,17,14,13,11,13
19,Mannelijk,9300,19,Ik verblijf thuis bij mijn ouders/voogd,3,Fiets,Nederlands,Engels,België,169,51,Linkshandig,Linksvoetig,Nee,0,0,8,6,8,Lager secundair onderwijs,Ambtenaar,Bachelor of equivalent (hogeschool),Ambtenaar,4500€ - 5999€,4,1,1,Twee-oudergezin: vader en moeder,,7,Nee,Nee,9,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,,2,4,4,4,4,Nee,Nee,Programmeren,25,10,7,7,8,8,60,5,5,15,Software-ontwikkeling,Dat heb ik vaak gedaan,3,3,3,10,6,2,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,6,7,8,3,1,4,5,2-5 keer per week,< 1 keer per week,Met broers en/of zussen,0,Ik beoefen geen sport,1,Nederlands,7,5,2,Ik speel geen/nauwelijks computergames,Nooit,0,Nee,,,Nee,0,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,30,12,13,18,16,14,11,16
